Sample,ZNF609,LOC283267,LOC653324,LOC100132510,LOC389286,LMTK3,LOC728602,LOC100130154,LOC100132728,LOC646821,LOC100128498,GPR68,CABIN1,LOC648740,PRKCA,ZNF148,LOC646949,LOC100130332,DYRK2,TMSB4X,P704P,SPOCK2,LOC653737,LOC400652,KDM1B,LOC730746,IGF2BP3,C14orf11,NPAT,HIPK2,CLEC12B,LOC654074,C1orf71,LOC440525,LOC727848,FCGR1C,TNIK,CCDC82,SNORD13,FAM26F,LOC389342,PIK3AP1,NUDT2,FCGR1B,PRIM2,PIK3CG,RNU4ATAC,LOC649330,LOC649839,MAST3,LOC645351,CARD16,SNORA12,LOC728310,LOC390876,LOC147804,LOC729687,LOC648343,LOC644037,GBP3,LOC729342,NDUFA5,LOC642076,LOC100130289,LOC648733,CTSL1,PKN2,C5orf41,BLNK,LOC647908,UHMK1,FCGR1A,SELPLG,LOC649801,LOC100130624,LOC642567,SNORD62B,LOC441032,LOC644642,D4S234E,LOC100129067,LOC728207,C9orf130,CARD17,LOC648863,DSC2,LOC100132425,PIK3IP1,BCL2A1,PPIB,CD274,LOC100132761,LOC402221,KLRB1,TLR5,RYBP,LOC100131718,CLEC12A,LOC439992,LOC646909,LOC651919,IRS2,IL7R,LOC100128460,VWF,MPL,TRA1P2,LOC100132199,CXorf21,MS4A2,PARP9,TYMP,IFI16,LOC391769,TTRAP,LOC647074,DDX3Y,LOC387934,SIDT2,TARP,JAM3,LOC728744,C14orf82,MIR1974,FCGR2C,MIR574,C11orf75,TNFAIP6,TMEM51,CRIP2,LOC643882,PSG9,C19orf59,LOC643779,LOC652113,GSTM2,LGALS3BP,SDPR,LOC642073,AIM2,USP6,LOC389386,IRF5,LOC648984,PLSCR1,NHLRC4,LOC643007,SERPING1,TMEM106A,NELL2,Condition
GSM1033186,6.708369374,7.25171527,7.102856182,8.398842786,6.608769886,6.077377819,7.7157078795,10.76192007,5.949002522,7.627134481,6.989666104,6.183604752,7.928317585,7.778980027,7.557244722,10.0052877,8.514770442,5.5171031645,7.71516861575,11.377029288,9.223002964,10.25088918,10.783313742499999,7.542941957,6.899693377,7.959079147,7.878789204,8.620670686,7.052296124,6.744783176,5.581147881,8.365550156,9.925939471,8.41396634,7.26789101,8.34325568,6.831286193,6.717056422,9.106469584,9.580893134,12.358602535,10.77165629,7.493517452999999,8.7787188605,5.306620216,9.293835248,8.272635374,8.540053467,9.889790696,9.290846655,7.13164136,9.870325625333333,10.30238781,6.523262537,6.735945198,9.357885773,8.870136551,10.27388201,8.510921948,7.884885749,8.098640429,7.489223097,10.09931769,8.921724855,6.189580644,6.6816266256666665,8.924742009,10.539884125,6.768791666,6.849198883,7.234992012,8.690905936,7.805989486,8.99862603,8.174532716,11.10042001,6.738940511,6.994741046,8.767161649,6.369239859,7.817656361,7.022134866,8.406043888,6.5058518935,7.736474528,8.5050909375,9.618770735,9.207577748,10.24602815,8.352295098,5.958056439,5.2422759375,11.23236219,10.7538678,8.867761583,10.03537055,11.00174511,8.187769698,6.362947473,9.6122330015,8.165452289,8.82719274,10.622596231,7.795955484,6.086209949,8.187682148,8.334546622,9.032755807,8.4037414745,6.417947105,9.8714545105,8.7316359055,10.86533376,7.871824961,10.31767387,7.623109142,8.328934414,8.016040512,9.161521788,8.023166347,7.916598125,6.809262537,7.568228014,10.03984044,7.447142114,7.390512628,8.630839844,8.368290459,6.417594162,6.634813029,7.678566678,8.157631324,9.622774154,8.185231582,6.894831873,7.345067694500001,6.195649791,10.44950645,9.769267786,8.032700975000001,8.651466112,7.2741987805,5.74087204,9.092005606,8.355961552,6.631998082,10.48435678,6.393729615,9.812449511,9.141370084,ASD
GSM1033187,6.525352664,7.411044193,6.931365681,7.863913116,6.915439451,6.443172753,7.4608274045,10.83467984,5.872670877,7.656549558,6.41611995,6.072245217,7.271522488,7.534239982,7.495105553,9.876028569,8.517103039,5.6925452825,8.06598438675,10.599037434,8.967762537,10.98366621,11.238627985499999,7.520825606,6.315503775,8.166147106,8.269080615,7.664488953,7.50313322,6.805769098,5.74318204,8.182484689,9.86697574,7.390214043,6.9507722615,8.084509576,6.797317541,6.314689387,9.286710805,10.23621953,12.813753035,10.14418899,7.720364913,8.608904461,5.69313811,8.545684258,7.653079068,7.94334382,9.786829395,8.596024209,6.683938107,8.575988724666667,9.761833039,6.112556409,6.803514297,9.147453057,8.111223476,9.731033214,8.6336288545,8.200623952,8.1053937595,6.968594118,8.869209316,8.214805732,5.95235917,6.752536952,8.062960457,9.5242315065,7.325440594,6.085745555,7.414322546,8.315290692,7.338330564,8.47637319,8.581504838,8.903024982,6.717876151,6.723241259,7.847108225,6.754198519,7.51495219,6.966914672,8.164805483,6.3218392685,7.511993704,7.0745902140000005,9.314035043,10.04077759,8.357428838,8.332040711,5.58860244,5.789655037499999,11.01360199,10.99580252,8.105089723,9.205495992,10.61425562,9.025306871,5.98540639,9.485127838,6.753510399,7.625378542,11.0970683,6.777200839,5.620710362,7.149828627,8.574073177,9.046506251,7.7468147510000005,6.167611909,9.476774923499999,8.49404731,10.72774418,6.289906357,8.729460954,7.47257824,7.829685158,8.324133085,9.625578511,8.450299689,7.193517093,6.706004159,7.073720394,7.481676751,5.856724024,6.951655645,8.671280545,7.9136094009999995,6.578979593,6.964523953,7.283685159,6.404922268,8.298862016,8.189108394,7.902867212,7.624674032,6.922724244,9.395515725,10.17756887,7.2177995500000005,7.027971848,7.2195473544999995,6.6551648145,7.992061089,7.593536111,6.333170048,10.0415165,6.5655724315,9.226268969,9.321923296,Control
GSM1033188,6.463763617,7.226337003,6.933745224,7.899104026,6.787131943,6.259630505,7.595362150500001,10.64783883,5.699213972,7.730115013,6.582251559,6.583481253,7.957440738,7.759727812,7.607797334,9.987907282,8.326318447,5.3195684795,7.9086849914999995,10.9686127845,9.516914451,11.14395792,10.8883204095,7.621693984,6.594853802,8.015712021,7.39683475,8.312293926,7.310119375,6.925628299,5.791797067,8.246420804,10.0704249,8.011822103,7.1644123215,6.803293724,6.882941992,6.383269298,9.264123779,10.10739996,12.376054965,10.17003777,7.216244548,7.261287528,5.737228266,8.984663704,7.925254904,8.273025411,9.635897179,9.053823688,7.143687007,8.960305203,10.37783397,6.099194175,6.513911092,9.271844297,8.564571516,9.861408919,8.4597212145,7.889779681,7.879796798000001,7.244798696,9.623436834,8.445911112,6.228682072,6.012883276666667,8.933502521,10.51087114,6.992867946,6.437516996,7.487238277,7.001489504,8.036045515,8.61942173,8.0903181045,10.06675452,7.254696716,6.831715553,7.917525724,6.880358757,7.676211561,7.239315491,7.999688318,5.992617876000001,7.58846603,8.026720574,9.229548149,9.619406123,9.351239376,8.45177765,5.172794346,5.416722847,11.21010004,11.69089654,8.001706404,9.944118434,10.48998112,9.394364637,6.149939699,9.5808991725,7.661830496,9.219475125,11.204332645000001,6.832565836,5.678765242,7.861712951,8.194249339,9.172156357,7.958289281500001,6.683303831,8.902989100500001,7.952988174,10.47751846,7.130627211,9.422412598,7.46263384,7.992061089,7.329940718,8.98515354,9.044488345,7.080450137,5.854444749,6.785130702,9.690227317,6.559841944,7.326502916,8.293949783,7.5421319915,6.165347008,6.770544202,7.086851283,7.319217155,8.958023684,8.167784968,7.338023723,7.024207513,6.428983692,10.67300973,9.486196239,7.054965166000001,7.803253542,6.618347403,6.3375996395000005,7.42596897,7.015402678,7.062892506,10.46843225,5.9446449615,9.234852575,8.97767655,ASD
GSM1033189,6.727157484,7.55533897,7.185562614,7.796588322,6.977457097,6.5613919,7.513063421,11.07449173,6.217244854,7.490781249,6.798394204,6.176479741,7.689032478,7.839412312,8.268414093,9.68382991,9.321923296,5.627640308,7.7941195175,10.770020505,9.051229067,11.32531129,11.214481876,7.962274789,6.462043227,8.239920571,7.505896161,8.111614328,7.026255398,6.751501796,5.285635469,8.598103425,9.953951788,7.565755061,6.594200429500001,6.587317008,6.564008126,6.434883921,8.706823378,10.07656047,12.674709159999999,10.36395602,7.680288825,6.9943480275,5.942534949,8.359966335,6.455948963,8.62558264,10.43282046,8.914264855,7.12325719,8.456783257666666,9.190218072,6.21789579,7.035852411,9.114312144,8.439920217,9.994643948,8.74755685,7.82269035,8.2752291045,7.390512628,9.484776122,8.857207658,5.98540639,6.864285372666666,7.86018093,9.9669368125,7.501460664,6.653809035,6.791084851,6.777831554,7.023798049,8.983572463,8.707252548,9.54915223,6.551204183,6.999348459,8.046885424,7.444585794,8.10013885,7.843165316,8.353803978,5.996980971999999,7.559544692,6.3270903574999995,9.703752098,9.763130649,8.867761583,8.49546343,5.082804587,5.746117695000001,10.70349809,11.58421403,7.261921885,8.627177722,10.7671649,7.7608664845,6.335917818,10.271431320000001,7.059562295,8.132224605,10.846098163,6.79131863,5.9597093,8.498872713,8.47637319,9.750689193,7.103348068,6.923920058,8.503091695,7.591197169999999,10.21469771,6.837371237,9.1334090525,7.983722207,8.335259953,7.571981178,10.25876084,8.082075075,7.961358926,5.596588132,6.651522347,8.900594126,6.390384429,7.287050757,8.291805835,6.695274739,6.109696081,7.165069242,7.25171527,6.362779429,7.772903464,8.445547047,6.30342154,7.780962349499999,6.26937696,10.78661568,8.671280545,7.1791162260000005,7.417139217,6.511186990000001,5.9877964615,7.019360525,6.745024779,6.589519296,10.95546154,5.515564088,9.050256509,9.705944052,ASD
GSM1033190,6.579578131,7.212214754,6.763302744,7.967531683,7.388898754,6.365583566,7.512897113,10.68097229,5.926730107,7.326230402,6.412376538,6.711811244,7.933451701,7.132644604,7.772903464,9.971499665,8.439920217,5.8466671285,8.1192302715,10.6030959905,9.014987435,11.36836482,11.179922957999999,7.381343104,6.228990428,7.970630871,7.543240982,7.996708218,7.577364422,6.88666324,6.080137811,7.799289438,10.13534,7.50313322,6.7721443914999995,7.492960681,7.060542594,6.294419689,9.420740083,9.729589592,12.55190765,9.902696083,7.6230074355,7.928085444,5.912405201,9.08991375,7.620887276,7.987928635,9.564328253,9.052220228,6.795251551,8.397544006333334,10.01140238,6.150564355,6.58330698,9.090406633,8.219691122,9.496774564,8.364717146,7.815887728,7.800214425,6.910569908,8.99011668,7.911846216,5.875306015,6.5829409273333335,8.532555556,10.41577639,6.702375214,6.066866018,7.492679318,7.780833374,7.7291978,8.616724334,8.448912568499999,9.289049511,7.42443073,6.741683229,8.204131121,6.894831873,7.328619677,7.295050692,8.044952222,5.9075227665,7.262463452,7.038860870000001,8.762479511,9.801364333,8.937955452,7.853748802,5.557636791,5.840231825,10.94967319,11.85934295,7.391618633,9.462119322,10.43499588,10.02934557925,6.092421782,9.591536703,6.91865433,8.508090239,11.232307545,6.957739005,6.629327501,8.040353728,8.321550789,9.107577002,7.506565708,6.460171353,9.117774070500001,7.8577381355,10.71874319,6.769244522,8.9061838015,7.488404536,7.973402127,7.121091968,8.852443227,9.097513281,7.547977751,5.874691536,6.991646938,9.678826555,6.488726902,6.561819255,8.463787177,7.432510097,5.976878627,7.056360631,7.208211419,6.470618054,8.918728896,8.19606946,6.94281086,7.658284383,6.055693616,10.58724207,8.691330098,7.107403617,7.558685761,6.9248072405,6.4318094135,7.271776296,7.129713963,6.777200839,9.905732959,6.0401503640000005,9.095876881,8.991602561,ASD
GSM1033191,6.563778165,7.38477882,6.869556962,8.092701115,7.438228855,6.494328974,7.637605697,10.81338458,5.984746941,7.68255082,6.885263435,6.228848236,7.730115013,7.504578701,7.855276114,10.02704973,9.366823733,5.9968595695,8.2366939305,10.752321196,9.267865335,11.54659218,11.215966316,7.829387514,6.458790127,8.504330018,7.503692885,8.200259242,7.716331384,7.132130352,5.971792294,8.517959225,10.08432836,7.927660195,6.9760358085,6.333910318,7.137674547,6.566194963,9.531191462,10.15387342,12.41893341,10.20069397,7.119966762000001,6.6289251505,6.026392581,8.951648293,7.58846603,8.389540495,9.863056215,8.771535177,7.005970708,8.498930835333333,10.29243422,6.192796427,6.958221807,9.413352405,8.68969561,10.03708226,8.677530924,7.776247081,8.058878521,7.163395735,9.379011424,8.296909993,6.198558768,6.722616279666666,8.593656991,10.2093480805,6.908907189,6.526001699,7.597815784,6.591074133,8.208526712,8.792620079,8.6413502195,9.476778979,7.213899802,6.900139538,8.045604142,7.249034002,7.793976284,7.557824942,8.107446651,5.9371055135,7.973670772,7.73131697,9.119393992,10.0704249,8.812123074,8.248484618,5.021524177,6.1151204055,10.9259382,11.3434833,7.567116683,9.918812799,10.74746639,9.963042012999999,6.151660226,9.9953031305,7.267057858,8.672521645,11.396071495000001,7.022844254,6.283481346,7.6372972710000004,8.324863889,9.381432955,7.5034926550000005,7.621693984,8.783899392999999,8.078826953,10.31568951,6.968057954,9.1646121235,7.70511386,8.434520623,7.126567206,10.02338088,8.475235899,7.481676751,5.350252795,6.917268639,10.43171841,6.502667734,7.093813599,8.496188566,7.3610549249999995,6.410173058,6.465841107,7.373031289,6.895563948,8.330851466,8.367809788,6.281391934,7.822198881,6.097681929,10.12396198,8.7785186,6.5844501705,7.669866841,6.961454299,6.4218146325,7.158775438,7.291748387,6.17833507,10.43725502,5.503355690499999,9.235406226,9.141370084,ASD
GSM1033192,6.634005174,7.179659022,7.32201989,8.037378173,6.752418768,6.636627884,7.6060437929999996,11.13700034,6.124284892,7.558974264,6.565229132,6.2746870789999996,7.420058853,7.837025485,8.057386056,9.760354411,9.449919242,5.758292346499999,8.11929965575,11.134365151499999,9.384528614,11.21342954,11.313254713,8.232130918,6.678224176,8.330851466,7.635246293,8.354895325,7.497711649,6.723241259,5.891482193,8.479940981,10.37783397,7.699877254,6.968632595,7.092856932,7.216198209,6.764591347,9.980065704,10.0620539,12.429945085,10.50762981,6.994057174,7.330228354,5.87213429,8.878528115,7.825957484,8.800296819,10.63690041,8.78682098,7.036078554,8.974300594,10.35834315,6.149804015,7.078763591,9.627801572,8.837737358,10.67179062,8.949734227,7.687818255,8.561722263,7.646793614,9.670317484,8.555812934,6.363307357,6.868330751333334,8.47637319,10.382371545,7.452375863,6.583888918,7.805402064,7.168188944,8.133557055,9.176064111,8.8757670255,10.06032858,7.030501765,7.417139217,8.339816194,6.745024779,8.319179655,7.584377792,8.068508843,6.076756007,7.790043389,7.017928541,9.474860811,9.665376257,9.442959151,8.217281289,5.412702757,5.7520257315,11.07285352,11.93442579,7.829997948,9.736203151,10.73832143,9.470445102,6.776978333,10.318051454999999,7.163162125,8.372723799,11.270769654999999,7.345964284,6.735280332,8.303163612,8.54801494,10.02338088,7.9734868675,5.971532034,9.0608354855,7.839166715,10.69573748,6.95419208,9.504852767500001,7.965408589,8.692192783,7.623377851,9.941630073,8.536267728,8.283527138,5.888275309,6.680359197,9.943273874,6.760198867,6.837167118,8.439168999,7.3246555485,6.08044505,6.58079753,7.299741893,6.717267323,8.322640455,8.813002994,6.257947748,6.7180951915,6.113288331,10.6380553,10.18531617,7.4390135185,7.958116661,6.857226635,6.750329194,7.845896825,7.446287464,6.384169933,11.15554447,5.791025736,9.134711043,9.972313729,ASD
GSM1033193,6.719968119,7.45372117,6.385080988,7.595864421,6.727853732,6.538597968,7.4406929315,10.48792818,5.539108977,7.345478239,6.593027328,6.508530778,7.88031597,7.141922071,7.896344669,9.897013274,8.128820609,5.687836173,8.0882539875,10.4556818,8.291805835,11.58854722,11.2491084695,7.111085961,6.079144622,8.132876289,7.693847956,7.779617588,7.582992816,7.160107279,5.450106818,7.618191571,10.18433881,7.537231364,6.613366928,6.853747625,7.008581946,6.30687247,9.848059221,9.967361797,12.799634675,10.12302782,7.8613201020000005,7.17478864,5.599967504,9.235406226,8.026721042,8.010791457,9.214392913,9.306430089,6.691218618,8.609596982666666,10.57120349,6.301994757,6.851912105,8.786360549,7.955542054,9.598696007,8.222839444,7.471514976,7.8782836355,6.920222178,9.001083688,7.847727266,5.897252491,6.768371963666667,8.588990668,10.1140270105,6.825233384,5.96719842,7.390741302,6.969766519,7.810390297,8.342148405,8.354533215,9.311590593,6.69892468,6.523045809,8.153454567,7.023798049,7.328619677,6.847450052,8.471652831,6.225125189,6.663392651,7.2514392665,8.821515187,10.53775299,8.745391556,8.098859668,5.33638348,5.7708080785,10.33417236,12.05859407,7.37562957,9.776190769,10.95136711,7.965211343749999,5.875006656,9.3173825645,6.978968408,8.401503823,11.560199625,7.501192905,5.987604246,7.572806461,8.13022588,8.992082879,7.462429502,6.137488572,9.227756741,7.8042768575,10.56430748,6.454064635,8.8417274395,7.58846603,7.904976938,7.356668859,9.943273874,8.965818994,7.219533376,5.796836499,7.164799525,8.226378393,6.223005686,6.36675694,8.829522167,7.457225532500001,6.30961762,6.601326486,7.631825334,6.780798385,8.236676902,8.046885424,6.285911712,7.780251189,6.401678294,9.770023428,8.405657697,7.1336659205,7.33670042,6.438162783999999,5.698665671,7.143687007,6.77886101,6.51510061,10.00882444,5.9198815825,9.681107319,9.743529807,ASD
GSM1033194,6.569867379,6.906657839,6.902669387,7.924960058,7.25171527,6.512367821,7.6035429165,11.03865295,6.188123763,7.873380674,6.654834643,6.148060032,7.818797308,7.909044929,8.180087653,9.984461451,9.778532335,5.8970761565,8.143206306749999,11.019905886,9.053288115,11.41987102,11.340130746,8.300621552,6.399517465,8.340930387,7.923511173,8.441058792,7.558385587,6.69817224,5.720578572,8.712031863,10.3508605,7.795955484,6.882113232,6.539344267,7.442949699,6.664669545,9.73393657,9.802089254,12.484033355,9.905732959,7.025526447,6.7010996075,6.025272686,8.80258593,7.721110755,8.56209475,10.70757258,8.670449726,7.220489437,8.491503895333333,10.70101042,6.186798466,7.247085131,9.388717103,8.975555056,10.74877676,9.185893335,8.125519447,8.712641481,7.471771144,9.693865348,8.472830449,5.859888459,6.995999175333333,8.566154171,10.321480802,7.342108751,6.63807184,7.824168429,6.387727379,7.801722788,9.031793574,8.9485393595,9.986965084,7.435279961,7.310840003,7.919732986,6.500815998,8.483743249,7.692583186,8.290416636,5.685043991000001,8.52314206,7.6058459655,9.265367317,10.50762981,8.742286972,8.277543161,5.327526012,6.0387982805,10.79759211,11.86491847,7.166506386,9.617364295,10.85056396,8.8526571025,6.574727917,10.507505725,7.040264038,8.318806071,11.81096982,6.999348459,5.812204659,8.005168284,8.675372715,9.876858195,7.679947731,6.246369558,8.876601505,7.3408846455,10.51681803,6.809711598,8.985866804,8.272292009,8.652637902,7.486966906,9.902696083,7.938471717,7.306388318,5.386799298,6.864098927,10.43725502,6.561819255,7.5779101,8.018973607,7.4901434565,5.861559888,6.618435412,7.452643133,6.266155103,7.731845592,8.724243942,6.862462801,7.264626503500001,6.078821336,10.95287627,9.226764947,6.752406632,7.686094906,6.6553904485,5.7187865405,7.110825606,6.71076164,6.124284892,10.88607959,5.749384057,9.214967472,9.848874438,Control
GSM1033195,6.726513955,7.645624416,7.395771127,8.385417763,6.844248038,6.770085466,7.888398133,11.00321691,6.095505572,7.866327816,6.782789882,6.453725562,7.750341556,8.069180652,8.089593078,8.739310546,9.686793189,5.730305053,7.531388960499999,11.044143806000001,9.358531594,11.23556873,11.1133310895,8.198816531,6.65972416,8.218267297,7.370695108,8.22459669,6.904586137,7.102163226,5.59298053,8.549936553,8.92519571,7.804839094,7.055971619999999,8.041671316,6.537458156,6.629555663,8.718848081,10.39072661,12.336209255,10.21171632,7.2504536900000005,8.3965430325,6.520425802,7.701609289,6.327193047,8.661588372,10.87817113,9.000116811,7.189948545,9.295550158333333,9.201576841,6.002342613,7.224840132,9.272958939,8.903024982,10.66275362,8.991512399000001,8.126815242,8.235596809,7.599835207,9.691751169,8.688407294,5.931221321,6.576628113666667,7.773846737,9.0525480515,7.0659319,6.469880309,5.854648146,8.102723992,6.723640923,8.769332997,8.923997977,10.38949972,6.462421958,7.345964284,8.631283438,7.449873134,8.390305788,7.939093278,7.991427079,6.1911479035,7.499014025,6.675211712,9.631064124,9.682443425,9.472925035,9.186473033,5.400639625,5.928929633,11.25573353,11.70284268,7.829099684,7.941119793,10.13963671,8.188195604,6.582643048,10.32004008,7.666170259,8.008606169,10.619478838,6.487941598,6.404922268,8.038710197,8.783794376,10.12672587,6.7404610285,6.293923472,9.294508117,8.4253998895,10.53671855,7.091902304,9.267835545499999,8.407526498,8.417044324,7.819994061,9.528448274,8.464550775,7.688109247,6.366081392,6.386296663,9.525567042,6.864762651,7.013285067,8.867256031,7.450008868499999,6.598675994,6.836306342,6.969075737,7.042114382,8.712031863,9.136288168,6.103220007,8.010218544,6.568373679,9.872850475,10.10106923,7.4942754865,7.681711187,7.6638785775,5.824306120499999,7.583257487,7.208460079,6.236176374,11.18546666,6.2051969605,8.558518524,9.203201208,ASD
GSM1033196,6.978444164,7.561282346,7.108644662,7.841893731,6.71076164,6.742360893,7.472030624,11.1152424,5.879956476,7.419248286,6.709899034,6.213267172,8.05539941,7.789177541,8.269080615,9.879302575,9.010851578,5.6509266359999994,7.8367980555,10.891271672,8.78286312,11.21720475,11.0986161275,7.801101915,6.435649368,8.098518258,7.306633356,8.184863503,7.344639742,7.022844254,5.194909479,8.441469709,9.626343999,7.749253032,6.609622226,6.155091824,6.492776932,6.627055205,9.003573454,10.47296693,12.483510375,9.980065704,7.3940243455,6.336912987,5.367364357,9.007075728,6.426809239,8.440643172,10.26165233,9.183512696,6.982303669,8.426905069666667,9.627801572,6.317199218,7.109860879,8.769332997,8.404838046,10.02901986,8.5488223195,7.868182718,8.1960162465,7.528237461,9.220645465,8.724647561,5.936019219,6.561019499,8.646343019,10.093781439,7.163859324,6.187123098,6.282582376,6.231586909,7.394688289,8.469465271,8.415418579999999,10.01228251,7.114456285,6.896908493,8.394262613,7.036078554,7.983403545,7.272279799,8.413150119,5.9830598915,7.307736645,6.845014302999999,9.581601513,10.12481545,9.18470734,8.513221206,4.871380875,5.422932901499999,10.58724207,11.36836482,6.979200779,9.550404406,10.76065604,7.7219488475,6.260793176,9.916573826499999,7.643676739,8.731512433,11.15488856,7.311357954,6.295683841,7.586735583,8.198158835,9.759665853,7.3198101295,5.542868189,8.695268087999999,7.8097869165,10.35418626,7.078251699,9.283475390500001,8.11299794,8.255389311,7.567732351,9.789829076,8.260677125,7.728157445,5.521294306,7.323599947,9.627058362,6.257637662,7.055856917,8.262051138,7.166659063499999,6.320636235,7.337234829,7.490781249,6.824596105,8.324469782,8.795686706,7.274087736,7.696661938,6.488333964,10.17856285,10.2203621,6.295208582,7.698441679,6.722475514999999,6.5033481605,7.038057423,6.612608397,7.080237376,10.90167123,5.640821483,9.504602543,9.929947586,ASD
GSM1033197,6.745619771,7.342108751,6.756466113,7.901209307,6.828055071,6.7484411,7.6462809445,10.84653744,5.840283338,7.39800464,6.3757434,6.157549512,7.80657285,7.327005291,8.257535103,10.24402119,8.846293525,5.871563923,8.22551275925,10.6251855965,8.868214206,11.46951287,11.257888896,7.443251844,6.500412989,8.237063946,7.391618633,8.189868662,7.467856933,6.908665324,5.308533241,8.300298141,10.11821526,7.549584424,6.4780774685,6.251388579,6.950981027,6.370322022,9.767675243,10.239155,12.71711885,10.38415775,7.2060173695,6.4564463125,5.362381116,9.149091033,7.745685512,8.333791085,10.07656047,9.147453057,6.722394798,8.431130287666667,10.48557001,6.458982415,6.98717395,8.824273089,8.553081739,9.8465495,8.730215676,7.61455262,8.14026626,7.350402716,9.218345925,8.174962421,5.807411105,6.848589258666666,8.874912357,10.299839675000001,7.149335648,6.190560324,7.212921389,6.222170677,8.374283311,8.445151395,8.510279049,9.528448274,7.181278385,6.867935725,8.347708983,7.017813802,7.875252165,7.350928601,8.484125269,5.758450551,7.191496459,6.737199803999999,9.003107639,10.40877934,9.041122244,8.354529616,5.036258922,5.9254168400000005,10.49242426,11.4351848,7.099002311,9.65064455,10.7538678,7.79337566275,6.357647859,9.9324085834999991,7.15087595,8.70372247,11.573259629999999,7.448513035,6.229799639,7.539697221,8.406043888,9.608770614,7.691546497500001,5.933769566,8.7283725385,7.7597932255,10.52368441,6.743304446,9.1342862895,7.79035512,8.331673576,7.401922678,9.843716059,8.522417534,7.757059156,5.453882364,7.256912122,8.933970583,6.364567439,6.903355532,8.38424548,7.238168751,6.257637662,7.130205095,7.703417932,6.775597266,8.45404714,8.503149751,7.117960478,7.653801799,6.368904861,10.25088918,10.16610203,6.635849553,7.752559592,6.7061477815,6.392225911500001,7.361646079,6.664463822,7.159523216,10.19310649,5.5601742185,9.369359313,9.95315701,ASD
